       -3.5000000000       31.1790127498       31.1790382995       31.1790382995       31.1790894036       31.1790894036       31.1791149580       32.8821577267       32.8822594891       32.8822594891       32.8824630458
       -3.6000000000       31.1393477032       31.1393726303       31.1393726303       31.1394224892       31.1394224892       31.1394474209       32.8094148756       32.8095156460       32.8095156460       32.8097172189
       -3.7000000000       31.0930339625       31.0930583444       31.0930583444       31.0931071125       31.0931071125       31.0931314988       32.7291965644       32.7292964683       32.7292964683       32.7294963082
       -3.8000000000       31.0647119840       31.0647358976       31.0647358976       31.0647837292       31.0647837292       31.0648076472       32.6661322285       32.6662313958       32.6662313958       32.6664297628
       -3.9000000000       31.0753287066       31.0753522293       31.0753522293       31.0753992792       31.0753992792       31.0754228064       32.6411584843       32.6412570502       32.6412570502       32.6414542147
       -4.0000000000       31.0789964653       31.0790196755       31.0790196755       31.0790661004       31.0790661004       31.0790893151       32.6083780969       32.6084762025       32.6084762025       32.6086724471
       -4.1000000000       31.0756099355       31.0756329132       31.0756329132       31.0756788732       31.0756788732       31.0757018554       32.5676770067       32.5677748000       32.5677748000       32.5679704203
       -4.2000000000       31.0650605622       31.0650833899       31.0650833899       31.0651290500       31.0651290500       31.0651518823       32.5189388764       32.5190365128       32.5190365128       32.5192318199
       -4.3000000000       31.0848736772       31.0848964409       31.0848964409       31.0849419729       31.0849419729       31.0849647413       32.4996823727       32.4997800162       32.4997800162       32.4999753381
       -4.4000000000       31.1345887505       31.1346115405       31.1346115405       31.1346571253       31.1346571253       31.1346799201       32.5094416407       32.5095394647       32.5095394647       32.5097351482
       -4.5000000000       31.1767908576       31.1768137700       31.1768137700       31.1768595999       31.1768595999       31.1768825174       32.5107980672       32.5108962558       32.5108962558       32.5110926691
       -4.6000000000       31.2113529825       31.2113761207       31.2113761207       31.2114224025       31.2114224025       31.2114455462       32.5036229710       32.5037217199       32.5037217199       32.5039192546
       -4.7000000000       31.2381415861       31.2381650624       31.2381650624       31.2382120209       31.2382120209       31.2382355030       32.4877836687       32.4878831868       32.4878831868       32.4880822609
       -4.8000000000       31.2855746348       31.2855985727       31.2855985727       31.2856464548       31.2856464548       31.2856703989       32.4917021384       32.4918026492       32.4918026492       32.4920037096
       -4.9000000000       31.3757229454       31.3757474818       31.3757474818       31.3757965615       31.3757965615       31.3758211047       32.5374571627       32.5375589059       32.5375589059       32.5377624322
       -5.0000000000       31.4576466370       31.4576719255       31.4576719255       31.4577225100       31.4577225100       31.4577478059       32.5741217799       32.5742250132       32.5742250132       32.5744315209
       -5.1000000000       31.5311737027       31.5311999169       31.5311999169       31.5312523537       31.5312523537       31.5312785762       32.6015430905       32.6016480917       32.6016480917       32.6018581362
       -5.2000000000       31.5961182694       31.5961456076       31.5961456076       31.5962002934       31.5962002934       31.5962276410       32.6195620352       32.6196691041       32.6196691041       32.6198832850
       -5.3000000000       31.6522783087       31.6523069988       31.6523069988       31.6523643900       31.6523643900       31.6523930910       32.6280129504       32.6281224113       32.6281224113       32.6283413773
       -5.4000000000       31.7767966525       31.7768269588       31.7768269588       31.7768875841       31.7768875841       31.7769179030       32.7040868074       32.7041990117       32.7041990117       32.7044234653
       -5.5000000000       31.8984498258       31.8984820563       31.8984820563       31.8985465322       31.8985465322       31.8985787776       32.7766226872       32.7767380160       32.7767380160       32.7769687193
       -5.6000000000       32.0105869339       32.0106214496       32.0106214496       32.0106904989       32.0106904989       32.0107250325       32.8390497645       32.8391686318       32.8391686318       32.8394064119
       -5.7000000000       32.1129107993       32.1129480253       32.1129480253       32.1130224989       32.1130224989       32.1130597466       32.8911719974       32.8912948528       32.8912948528       32.8915406085
       -5.8000000000       32.2050908861       32.2051313239       32.2051313239       32.2052122267       32.2052122267       32.2052526916       32.9327850196       32.9329123520       32.9329123520       32.9331670595
       -5.9000000000       32.3038393207       32.3038835637       32.3038835637       32.3039720837       32.3039720837       32.3040163608       32.9807564240       32.9808887645       32.9808887645       32.9811534843
       -6.0000000000       32.4627392901       32.4627880393       32.4627880393       32.4628855815       32.4628855815       32.4629343746       33.0888584730       33.0889963984       33.0889963984       33.0892722813
       -6.1000000000       32.6102608474       32.6103149294       32.6103149294       32.6104231507       32.6104231507       32.6104772901       33.1857878547       33.1859319908       33.1859319908       33.1862202844
       -6.2000000000       32.7458995841       32.7459599688       32.7459599688       32.7460808143       32.7460808143       32.7461412752       33.2713073014       33.2714583262       33.2714583262       33.2717603803
       -6.3000000000       32.8691023447       32.8691701606       32.8691701606       32.8693058953       32.8693058953       32.8693738143       33.3451723396       33.3453309859       33.3453309859       33.3456482577
       -6.4000000000       32.9792701457       32.9793466912       32.9793466912       32.9794999233       32.9794999233       32.9795766101       33.4071321744       33.4072992328       33.4072992328       33.4076332908
       -6.5000000000       33.0914902440       33.0915769893       33.0915769893       33.0917506764       33.0917506764       33.0918376184       33.4726553462       33.4728316671       33.4728316671       33.4731841934
       -6.6000000000       33.2662136065       33.2663121832       33.2663121832       33.2665096135       33.2665096135       33.2666084675       33.6025952285       33.6027817237       33.6027817237       33.6031545153
       -6.7000000000       33.4259357952       33.4260479691       33.4260479691       33.4262727110       33.4262727110       33.4263852798       33.7198527615       33.7200504056       33.7200504056       33.7204453732
       -6.8000000000       33.5700108237       33.5701384485       33.5701384485       33.5703942644       33.5703942644       33.5705224568       33.8241664857       33.8243763176       33.8243763176       33.8247954818
       -6.9000000000       33.6978433119       33.6979882666       33.6979882666       33.6982789946       33.6982789946       33.6984247707       33.9152773132       33.9155004371       33.9155004371       33.9159459231
       -7.0000000000       33.8089181063       33.8090822205       33.8090822205       33.8094116385       33.8094116385       33.8095769474       33.9929309662       33.9931685535       33.9931685535       33.9936425828
       -7.1000000000       33.9028250112       33.9030099889       33.9030099889       33.9033816787       33.9033816787       33.9035684006       34.0568805011       34.0571337948       34.0571337948       34.0576386741
       -7.2000000000       34.0619075667       34.0621149180       34.0621149180       34.0625321542       34.0625321542       34.0627420582       34.1895223166       34.1897926381       34.1897926381       34.1903307471
       -7.3000000000       34.2177018410       34.2179328285       34.2179328285       34.2183985089       34.2183985089       34.2186332389       34.3223342425       34.3226230052       34.3226230052       34.3231967809
       -7.4000000000       34.3558192485       34.3560748502       34.3560748502       34.3565914746       34.3565914746       34.3568525700       34.4407695747       34.4410783066       34.4410783066       34.4416902269
       -7.5000000000       34.4763031083       34.4765839900       34.4765839900       34.4771536828       34.4771536828       34.4774426381       34.5446339694       34.5449643515       34.5449643515       34.5456169152
       -7.6000000000       34.5792686972       34.5795751823       34.5795751823       34.5801997436       34.5801997436       34.5805181071       34.6337506042       34.6341045324       34.6341045324       34.6348002357
       -7.7000000000       34.6648786699       34.6652106908       34.6652106908       34.6658916536       34.6658916536       34.6662411722       34.7079610478       34.7083407324       34.7083407324       34.7090820362
       -7.8000000000       34.7577111687       34.7580681803       34.7580681803       34.7588068505       34.7588068505       34.7591896739       34.7915157716       34.7919238964       34.7919238964       34.7927131758
       -7.9000000000       34.9105589765       34.9109398145       34.9109398145       34.9117372603       34.9117372603       34.9121562350       34.9368907812       34.9373307575       34.9373307575       34.9381702106
       -8.0000000000       35.0466255621       35.0470282268       35.0470282268       35.0478851667       35.0478851667       35.0483442786       35.0669957208       35.0674720972       35.0674720972       35.0683635691
       -8.1000000000       35.1660885754       35.1665099312       35.1665099312       35.1674264237       35.1674264237       35.1679314941       35.1817444751       35.1822636107       35.1822636107       35.1832082354
       -8.2000000000       35.2691081892       35.2695435845       35.2695435845       35.2705183242       35.2705183242       35.2710781512       35.2810666133       35.2816378027       35.2816378027       35.2826352686
       -8.3000000000       35.3558254107       35.3562682696       35.3562682696       35.3572971061       35.3572971061       35.3579253886       35.3649058776       35.3655432669       35.3655432669       35.3665903177
       -8.4000000000       35.4263622157       35.4268037364       35.4268037364       35.4278767316       35.4278767316       35.4285953314       35.4332185564       35.4339444007       35.4339444007       35.4350318853
       -8.5000000000       35.5162787765       35.5167079958       35.5167079958       35.5178041644       35.5178041644       35.5186483059       35.5214278130       35.5222776769       35.5222776769       35.5233852905
       -8.6000000000       35.6605364563       35.6609410269       35.6609410269       35.6620212960       35.6620212960       35.6630458262       35.6643832413       35.6654122612       35.6654122612       35.6665015099
       -8.7000000000       35.7888804036       35.7892482917       35.7892482917       35.7902538351       35.7902538351       35.7915331836       35.7917398924       35.7930227408       35.7930227408       35.7940352843
       -8.8000000000       35.9013730115       35.9016947859       35.9016947859       35.9025652822       35.9025652822       35.9034883030       35.9041729029       35.9050986353       35.9050986353       35.9059745549
       -8.9000000000       35.9980666822       35.9983374157       35.9983374157       35.9990416160       35.9990416160       35.9996241167       36.0010175059       36.0016020952       36.0016020952       36.0023104724
       -9.0000000000       36.0790055258       36.0792253268       36.0792253268       36.0797682223       36.0797682223       36.0801470055       36.0821112105       36.0824915930       36.0824915930       36.0830376872
       -9.1000000000       36.1442268331       36.1443998898       36.1443998898       36.1448063196       36.1448063196       36.1450597503       36.1474914038       36.1477460525       36.1477460525       36.1481549184
       -9.2000000000       36.2087380275       36.2088708999       36.2088708999       36.2091699447       36.2091699447       36.2093431777       36.2121655951       36.2123397509       36.2123397509       36.2126406412
       -9.3000000000       36.3528077338       36.3529077346       36.3529077346       36.3531254247       36.3531254247       36.3532455593       36.3564024860       36.3565233161       36.3565233161       36.3567423971
       -9.4000000000       36.4812423367       36.4813164256       36.4813164256       36.4814737438       36.4814737438       36.4815578091       36.4850085296       36.4850931164       36.4850931164       36.4852514776
       -9.5000000000       36.5940623803       36.5941165974       36.5941165974       36.5942296590       36.5942296590       36.5942887859       36.5980043320       36.5980638481       36.5980638481       36.5981776880
       -9.6000000000       36.6912859960       36.6913252827       36.6913252827       36.6914061617       36.6914061617       36.6914478484       36.6954080803       36.6954500561       36.6954500561       36.6955315132
       -9.7000000000       36.7729293532       36.7729575944       36.7729575944       36.7730152110       36.7730152110       36.7730446176       36.7772359950       36.7772656154       36.7772656154       36.7773236594
       -9.8000000000       36.8390070188       36.8390271856       36.8390271856       36.8390680710       36.8390680710       36.8390887999       36.8435026901       36.8435235763       36.8435235763       36.8435647764
       -9.9000000000       36.8895322439       36.8895465633       36.8895465633       36.8895754681       36.8895754681       36.8895900569       36.8942214601       36.8942361642       36.8942361642       36.8942652996
      -10.0000000000       36.9981814559       36.9981915730       36.9981915730       36.9982119343       36.9982119343       36.9982221796       37.0030687732       37.0030791027       37.0030791027       37.0030996323
