       0.0	         63.33709312         66.15326557         68.30341667         69.01915442         69.02975199         71.20588681
      -0.2	         62.33138079         65.12076781         67.27573069         67.96099728         67.97097694         70.15217651
      -0.4	         61.30967727         64.07159575         66.23286886         66.88569829         66.89715419         69.08278419
      -0.6	         60.27155643         63.00516684         65.17445842         65.79248816         65.80795380         67.99697119
      -0.8	         59.21657988         61.92101113         64.10010800         64.68075600         64.70312992         66.89426570
      -1.0	         58.14428658         60.81858278         63.00942253         63.54981249         63.58233024         65.77393680
      -1.2	         57.05461584         59.69761785         61.90207633         62.39984721         62.44541968         64.63701447
      -1.4	         55.94665619         58.55729236         60.77755741         61.22934995         61.29178418         63.48107041
      -1.6	         54.82026345         57.39726984         59.63550346         60.03835179         60.12122558         62.30683814
      -1.8	         53.67471512         56.21675608         58.47543499         58.82555906         58.93319471         61.11216237
      -2.0	         52.50992473         55.01554041         57.29695044         57.59134800         57.72756065         59.89857267
      -2.2	         51.32521122         53.79290293         56.09950972         56.33465719         56.50382696         58.66424350
      -2.4	         50.12014832         52.54828893         54.88251817         55.05508264         55.26160675         57.40841002
      -2.6	         48.89419324         51.28106448         53.64490224         53.75240846         54.00046450         56.12922891
      -2.8	         47.64716413         49.99089749         52.38224019         52.43080148         52.72009956         54.82565532
      -3.0	         46.37826799         48.67696681         51.06024465         51.12260089         51.41996392         53.48778962
      -3.2	         45.08698888         47.33861600         49.68505036         49.82038491         50.09957868         52.10195587
      -3.4	         43.77317718         45.97565465         48.28143390         48.49948029         48.75866171         50.67332180
      -3.6	         42.43599100         44.58711542         46.84996141         47.15702682         47.39656180         49.20946925
      -3.8	         41.07505671         43.17252290         45.39083158         45.79211521         46.01282815         47.71481846
      -4.0	         39.68993117         41.73139595         43.90387087         44.40413522         44.60699988         46.19057191
      -4.2	         38.27984987         40.26282773         42.38771306         42.99235606         43.17839321         44.63554178
      -4.4	         36.84455809         38.76642173         40.84254101         41.55632523         41.72652114         43.05042395
      -4.6	         35.38322328         37.24126756         39.26697350         40.09521650         40.25064021         41.43384558
      -4.8	         33.89564911         35.68735816         37.66195486         38.60883608         38.75051335         39.78710299
      -5.0	         32.38087836         34.10321190         36.02513679         37.09600586         37.22492385         38.10771349
      -5.2	         30.83848563         32.48856180         34.35689849         35.55630512         35.67341373         36.39630729
      -5.4	         29.26780473         30.84270397         32.65669554         33.98900453         34.09519224         34.65247512
      -5.6	         27.66812744         29.16476698         30.92381034         32.39321585         32.48915841         32.87575607
      -5.8	         26.03873504         27.45360349         29.15726920         30.76781661         30.85327400         31.06601684
      -6.0	         24.37910434         25.70662292         27.35539385         29.11040066         29.17329098         29.23274978
      -6.2	         22.68736586         23.93229859         25.52981135         27.34118124         27.42707465         27.50348501
      -6.4	         20.96356498         22.11741783         23.66313229         25.43283115         25.70637908         25.77266794
      -6.6	         19.20624206         20.26565131         21.76233388         23.48847410         23.95134259         24.00852029
      -6.8	         17.41385355         18.36671158         19.81187192         21.48774750         22.15497686         22.20363111
      -7.0	         15.58409536         16.43604986         17.83894296         19.46738359         20.32313279         20.36506583
      -7.2	         13.71546892         14.46525988         15.83213164         17.41124982         18.44979117         18.48647509
      -7.4	         11.80522696         12.45221897         13.79202184         15.31913194         16.53079984         16.56348867
      -7.6	          9.85304041         10.40728297         11.74525631         13.22671759         14.57210930         14.59070382
      -7.8	          7.85101502          8.30566084          9.64868546         11.06941909         12.55201081         12.56739360
      -8.0	          5.78741068          6.13947356          7.48471349          8.82152289         10.43507541         10.46594366
      -8.2	          3.67018180          3.93759260          5.32688167          6.58081046          8.15287994          8.32514906
      -8.4	          1.48999269          1.68518977          3.14523892          4.30274178          5.83216790          6.12687872
      -8.6	         -0.72218002         -0.58896692          1.00246610          2.06654645          3.57116593          3.91356207
      -8.8	         -3.07634528         -2.98064631         -1.29760763         -0.37469789          1.08956580          1.54771246
      -9.0	         -5.46684203         -5.39433344         -3.56631851         -2.77637358         -1.32474968         -0.83385952
      -9.2	         -7.84955533         -7.77319353         -5.78688260         -5.09808491         -3.70725372         -3.22411973
      -9.4	        -10.46054444        -10.38296762         -8.23303701         -7.71354217         -6.21528076         -5.78272281
      -9.6	        -13.06010568        -12.97036094        -10.64967460        -10.25559181         -8.67964554         -8.34980996
      -9.8	        -15.60699235        -15.39563322        -13.06325111        -12.69293501        -11.14976310        -10.88492530
     -10.0	        -18.32186211        -18.05940814        -15.63331817        -15.34880284        -13.62915159        -13.56805208
