       0.0	         13.42763765         15.37322922         16.84878714         17.41595119         17.57822177         18.90904691
      -0.2	         12.96350727         14.87493209         16.33845466         16.88777866         17.01687696         18.36599644
      -0.4	         12.48436403         14.36068627         15.81517775         16.34335628         16.44240640         17.80965344
      -0.6	         11.98934084         13.82936001         15.27831394         15.78160805         15.85440907         17.23948207
      -0.8	         11.47751081         13.27969066         14.72717147         15.20103836         15.25246078         16.65456191
      -1.0	         10.94791700         12.71035915         14.16102139         14.60057410         14.63619508         16.05452877
      -1.2	         10.39951490         12.11987786         13.57906493         13.97831925         14.00517152         15.43814484
      -1.4	          9.83120419         11.50666378         12.98043648         13.33238186         13.35894294         14.80417262
      -1.6	          9.24186104         10.86907358         12.36420814         12.66103921         12.69704835         14.15153458
      -1.8	          8.63031067         10.20543299         11.72936948         11.96268792         12.01896887         13.47919092
      -2.0	          7.99531043          9.51401274         11.07474642         11.23555918         11.32405038         12.78552281
      -2.2	          7.33554315          8.79299718         10.39852136         10.47804102         10.61144064         12.06762825
      -2.4	          6.64967058          8.04109847          9.67970186          9.71017915          9.88025125         11.32439791
      -2.6	          5.93625537          7.25648913          8.86253319          8.98397129          9.12890959         10.54323675
      -2.8	          5.19391566          6.43542907          7.99729214          8.23683391          8.35574395          9.67650655
      -3.0	          4.42070812          5.58200345          7.10874545          7.46426230          7.55946411          8.77317357
      -3.2	          3.61558754          4.68694066          6.16749390          6.66196299          6.73793672          7.79443127
      -3.4	          2.77603309          3.75488176          5.19588011          5.82882191          5.88804142          6.78816116
      -3.6	          1.89989040          2.78607622          4.19732573          4.96295890          5.00579400          5.75651996
      -3.8	          0.98569791          1.76852506          3.13966498          4.05869281          4.09199275          4.65343474
      -4.0	          0.02969199          0.71093427          2.05544894          3.11498701          3.13845048          3.52540243
      -4.2	         -0.97111423         -0.39181133          0.93495477          2.12706616          2.14194026          2.35757379
      -4.4	         -2.02067485         -1.54156287         -0.22033416          1.08774078          1.09333352          1.15760344
      -4.6	         -3.12361998         -2.74035000         -1.40867075         -0.11252337          0.00131233          0.01740561
      -4.8	         -4.27813364         -3.98077894         -2.61519464         -1.38990913         -1.14553182         -1.12654657
      -5.0	         -5.49896617         -5.28119208         -3.86380654         -2.72200827         -2.35331447         -2.32741622
      -5.2	         -6.80276292         -6.64964594         -5.14881638         -4.10395764         -3.62164736         -3.60405220
      -5.4	         -8.16698550         -8.06385027         -6.45090267         -5.51739879         -4.95362016         -4.93428515
      -5.6	         -9.60317112         -9.53585170         -7.78338474         -6.97249760         -6.34899925         -6.32818777
      -5.8	        -11.08361120        -11.04204778         -9.14061399         -8.45540762         -7.81434947         -7.75535663
      -6.0	        -12.66403961        -12.62932785        -10.54032641         -9.98945863         -9.34128301         -9.27444663
      -6.2	        -14.31270720        -14.27705491        -11.97936476        -11.56318704        -10.93208189        -10.85715349
      -6.4	        -16.02789850        -15.99193675        -13.46450375        -13.17737398        -12.58683140        -12.50611167
      -6.6	        -17.80744982        -17.77297183        -15.00654101        -14.82741576        -14.30478092        -14.21982254
      -6.8	        -19.65004242        -19.61837389        -16.63129886        -16.48965059        -16.08552793        -15.99735856
      -7.0	        -21.55565089        -21.52792207        -18.36071833        -18.14926443        -17.92909813        -17.83798196
      -7.2	        -23.52449712        -23.50286999        -20.17593696        -19.84974259        -19.83381182        -19.74106830
      -7.4	        -25.57568607        -25.54842941        -22.35816245        -22.03472837        -21.75150913        -21.74417484
      -7.6	        -27.64807352        -27.64196177        -24.00247656        -23.82567415        -23.73950625        -23.43070234
      -7.8	        -29.82109882        -29.79370920        -26.41889432        -25.98763561        -25.86608399        -25.84645749
      -8.0	        -32.03751261        -32.00773358        -28.55993751        -28.09951030        -28.01938297        -27.98928555
      -8.2	        -34.31365820        -34.28363682        -30.75162546        -30.25407366        -30.22460610        -30.19257663
      -8.4	        -36.65978969        -36.63089656        -32.54363105        -32.50371640        -32.46440903        -31.44391389
      -8.6	        -39.06605649        -39.02865968        -34.86792190        -34.83550414        -34.79591881        -33.69163203
      -8.8	        -41.53377014        -41.48738423        -37.25593455        -37.19043307        -37.18918170        -35.97067082
      -9.0	        -44.03609199        -43.99087870        -40.18465957        -39.68771252        -39.62945693        -39.61698254
      -9.2	        -46.61990091        -46.56847514        -42.69616754        -42.20393321        -42.14734499        -42.12566441
      -9.4	        -49.29478790        -49.22419930        -44.77730019        -44.75780618        -44.72478523        -43.36196717
      -9.6	        -52.00067349        -51.92450110        -47.40784649        -47.39057459        -47.35530773        -45.99945223
      -9.8	        -54.73728848        -54.66345589        -50.58478438        -50.11460025        -50.06992305        -50.01705028
     -10.0	        -57.59255294        -57.50559778        -52.87855819        -52.82332090        -52.79689661        -51.44509578
