       0.0	         63.33622523         63.33627692         63.33641040         66.15005806
      -0.2	         62.33051801         62.33056430         62.33068718         65.11720934
      -0.4	         61.30880762         61.30884740         61.30896103         64.06773702
      -0.6	         60.27067829         60.27071231         60.27081680         63.00090916
      -0.8	         59.21569051         59.21571919         59.21581557         61.91633761
      -1.0	         58.14338709         58.14341137         58.14350073         60.81351433
      -1.2	         57.05367555         57.05369379         57.05377447         59.69228367
      -1.4	         55.94568345         55.94569724         55.94577158         58.55158752
      -1.6	         54.81924246         54.81925152         54.81931965         57.39120476
      -1.8	         53.67364946         53.67365555         53.67371866         56.21015385
      -2.0	         52.50879147         52.50879376         52.50885177         55.00848646
      -2.2	         51.32399837         51.32399941         51.32405227         53.78552991
      -2.4	         50.11884015         50.11884411         50.11889052         52.54060484
      -2.6	         48.89277309         48.89277936         48.89282076         51.27291002
      -2.8	         47.64561843         47.64562711         47.64566296         49.98241047
      -3.0	         46.37657746         46.37658789         46.37661972         48.66805461
      -3.2	         45.08512152         45.08513311         45.08516234         47.32928529
      -3.4	         43.77113030         43.77114289         43.77116924         45.96589970
      -3.6	         42.43372830         42.43374132         42.43376613         44.57694438
      -3.8	         41.07255052         41.07256354         41.07258751         43.16198310
      -4.0	         39.68717098         39.68718357         39.68720711         41.72038775
      -4.2	         38.27677463         38.27678634         38.27681091         40.25148544
      -4.4	         36.84114813         36.84115866         36.84118460         38.75448984
      -4.6	         35.37939513         35.37940411         35.37943318         37.22896491
      -4.8	         33.89145107         33.89145798         33.89149017         35.67433019
      -5.0	         32.37619182         32.37619640         32.37623399         34.08971854
      -5.2	         30.83327899         30.83328081         30.83332526         32.47455071
      -5.4	         29.26204875         29.26205015         29.26210190         30.82809640
      -5.6	         27.66176918         27.66177433         27.66183352         29.14950432
      -5.8	         26.03165347         26.03166332         26.03173242         27.43773497
      -6.0	         24.37100292         24.37102146         24.37109936         25.69113101
      -6.2	         22.67957923         22.67959344         22.67968827         23.91362687
      -6.4	         20.95503786         20.95505559         20.95516961         22.09752529
      -6.6	         19.19683568         19.19685722         19.19699325         20.24432055
      -6.8	         17.40230763         17.40238586         17.40254843         18.34845150
      -7.0	         15.57147890         15.57158668         15.57180127         16.41681402
      -7.2	         13.70154016         13.70168494         13.70196928         14.44438056
      -7.4	         11.78964540         11.78983946         11.79022126         12.42917630
      -7.6	          9.83363111          9.83372951          9.83419666         10.37313196
      -7.8	          7.82684605          7.82698333          7.82759931          8.26654325
      -8.0	          5.76299885          5.76349670          5.76452021          6.10732952
      -8.2	          3.64076344          3.64144089          3.64287566          3.90151790
      -8.4	          1.45355532          1.45443537          1.45635959          1.64308696
      -8.6	         -0.79799492         -0.79747274         -0.79565606         -0.66589300
      -8.8	         -3.12960654         -3.12828713         -3.12485259         -3.04219672
      -9.0	         -5.52727083         -5.52578197         -5.52130598         -5.47033829
      -9.2	         -7.98521548         -7.98423195         -7.98047596         -7.95006859
      -9.4	        -10.52928423        -10.52807820        -10.51883952        -10.50485932
      -9.6	        -13.13181078        -13.13129806        -13.12013858        -13.11352387
      -9.8	        -15.78235306        -15.78177235        -15.77653950        -15.77470356
     -10.0	        -18.51206985        -18.51189439        -18.50566062        -18.50516675
