68.77 34.5227
72.15 32.1828
75.54 29.8429
77.15 27.503
78.77 25.1631
82.15 22.8231
83.76 20.4832
88.95 18.6113
94.1 16.2714
97.49 13.9314
102.64 11.5915
107.8 9.2516
111.18 6.9117
116.34 4.6654
123.27 2.3255
140.83 0.2663
