499.7 45.7543
511.95 43.508
522.51 42.5721
531.25 40.8873
536.41 38.5474
545.33 39.6706
562.91 37.705
571.6 35.3651
576.76 33.1188
581.99 31.902
587.46 34.2419
592.83 35.0843
597.99 32.838
610.35 32.37
617.27 30.0301
633.06 27.8774
647.07 25.631
671.88 25.9118
684.12 23.6655
698.13 21.4192
721.02 19.5473
749.24 17.9561
759.71 15.7098
779.05 13.6507
803.72 11.9659
824.83 10.0004
849.49 8.1284
875.93 6.3501
905.91 4.6654
937.68 3.1678
971.21,1.5767
1008.32 0.6407
