       0.0	         63.33622523         66.14989028         68.29521586         69.00050699         69.02413079         71.15918983
      -0.2	         62.33051801         65.11707929         67.26699379         67.94230901         67.96498969         70.10513110
      -0.4	         61.30880762         64.06759270         66.22354189         66.86684973         66.89085914         69.03527308
      -0.6	         60.27067829         63.00082359         65.16447601         65.77350607         65.80132915         67.94912280
      -0.8	         59.21569051         61.91630312         64.08939874         64.66172495         64.69609556         66.84622262
      -1.0	         58.14338709         60.81346847         62.99789643         63.53088983         63.57478687         65.72606779
      -1.2	         57.05367555         59.69217118         61.88971544         62.38082908         62.43730605         64.58840578
      -1.4	         55.94568345         58.55144416         60.76423657         61.21047261         61.28300641         63.43242729
      -1.6	         54.81924246         57.39104306         59.62115026         60.01956110         60.11172094         62.25778544
      -1.8	         53.67364946         56.21007465         58.45988027         58.80719466         58.92284217         61.06372258
      -2.0	         52.50879147         55.00846042         57.28009415         57.57326611         57.71631386         59.84987718
      -2.2	         51.32399941         53.78541276         56.08112937         56.31704740         56.49159625         58.61540876
      -2.4	         50.11884411         52.54038505         54.86223522         55.03826708         55.24830202         57.35945963
      -2.6	         48.89277936         51.27273140         53.62185702         53.73729001         53.98597290         56.08069939
      -2.8	         47.64562711         49.98217238         52.35400443         52.41945883         52.70437854         54.77687169
      -3.0	         46.37658789         48.66783159         51.03362085         51.10827338         51.40289357         53.44200979
      -3.2	         45.08513311         47.32906104         49.66242930         49.80083973         50.08102522         52.06491787
      -3.4	         43.77114289         45.96569441         48.25995040         48.47708837         48.73858432         50.64220139
      -3.6	         42.43374132         44.57674287         46.82919657         47.13233507         47.37483222         49.18166789
      -3.8	         41.07256354         43.16173652         45.37049575         45.76532278         45.98934834         47.68872818
      -4.0	         39.68718357         41.72017562         43.88358941         44.37530357         44.58167989         46.16513224
      -4.2	         38.27678634         40.25118756         42.36774003         42.96147053         43.15112295         44.61076870
      -4.4	         36.84115866         38.75433619         40.82264592         41.52335433         41.69720767         43.02581011
      -4.6	         35.37940411         37.22877926         39.24748338         40.06017392         40.21922730         41.40949633
      -4.8	         33.89145798         35.67432954         37.64210793         38.57153920         38.71683207         39.76214485
      -5.0	         32.37619640         34.08971818         36.00545981         37.05651204         37.18896817         38.08242610
      -5.2	         30.83328081         32.47455043         34.33721506         35.51452994         35.63509349         36.37035168
      -5.4	         29.26204875         30.82809634         32.63679666         33.94483461         34.05438981         34.62550637
      -5.6	         27.66176918         29.14950295         30.90359865         32.34657697         32.44582542         32.84746428
      -5.8	         26.03165347         27.43773488         29.13699184         30.71876914         30.80778159         31.03606116
      -6.0	         24.37100292         25.69090203         27.33623994         29.05997054         29.13167539         29.19695958
      -6.2	         22.67957923         23.91362529         25.50301690         27.30290216         27.37226125         27.45248594
      -6.4	         20.95503786         22.09752288         23.63387440         25.38963864         25.64918471         25.72056721
      -6.6	         19.19683568         20.24431922         21.72981919         23.43895031         23.89181161         23.95617319
      -6.8	         17.40230763         18.34793012         19.78757456         21.44441266         22.09493064         22.15158533
      -7.0	         15.57147890         16.41614335         17.81235136         19.41996952         20.26103453         20.31167401
      -7.2	         13.70154015         14.44362778         15.80253075         17.35961493         18.38523359         18.42988748
      -7.4	         11.78964539         12.42839665         13.75871144         15.26279002         16.46390731         16.50254411
      -7.6	          9.83363109         10.37312401         11.68617588         13.13756387         14.49746367         14.53023162
      -7.8	          7.82684601          8.26652097          9.57906832         10.96703611         12.47341568         12.50030880
      -8.0	          5.76299880          6.10641884          7.43821126          8.74962760         10.33021810         10.38783183
      -8.2	          3.64076334          3.90006554          5.27593262          6.50336545          8.04530121          8.24540720
      -8.4	          1.45355428          1.64147547          3.08970608          4.21949390          5.72436385          6.04219870
      -8.6	         -0.79799588         -0.66596081          0.88523751          1.90657278          3.38197742          3.78641775
      -8.8	         -3.12961876         -3.04222681         -1.35913470         -0.46715790          0.97874342          1.44742852
      -9.0	         -5.52728016         -5.47041579         -3.62990496         -2.87241225         -1.44197031         -0.94404509
      -9.2	         -7.98522121         -7.95009397         -5.93285589         -5.31029942         -3.87845489         -3.38210855
      -9.4	        -10.52935918        -10.50487847         -8.30252687         -7.81634529         -6.36343255         -5.91352149
      -9.6	        -13.13188778        -13.11353418        -10.72448464        -10.36122084         -8.85631092         -8.49253533
      -9.8	        -15.78238899        -15.77474278        -13.20460953        -12.94579630        -11.35591628        -11.10981791
     -10.0	        -18.51209526        -18.50535727        -15.77197444        -15.59699564        -13.88183896        -13.80928219
