       0.0	          0.86332006          1.95056536          3.40151660          4.59363268          5.04562476          5.06392847
      -0.2	          4.48992462          6.22454735          7.04630312          8.03635869          8.87457058          9.94494040
      -0.4	          4.21306762          5.92917586          6.69809555          7.71348985          8.49209065          9.59413370
      -0.6	          7.68242834          9.38267288         10.10039586         11.13981571         11.86029745         11.98848760
      -0.8	         11.47660600         11.65708851         13.27656468         13.34311625         14.00794695         14.72381529
      -1.0	         10.94694450         12.70685955         14.15726213         14.58686169         14.63253598         16.03966723
      -1.2	         10.39846038         12.11595001         13.57483023         13.96424731         14.00122612         15.42275978
      -1.4	          9.83004810         11.50225058         12.97564022         13.31800144         13.35465903         14.78828555
      -1.6	          9.24057890         10.86411442         12.35875355         12.64632283         12.69236109         14.13506045
      -1.8	          8.62887352         10.19984749         11.72313193         11.94739834         12.01379454         13.46171191
      -2.0	          7.99368334          9.50770414         11.06753883         11.21949853         11.31828723         12.76651674
      -2.2	          7.33367914          8.78590483         10.38988266         10.46166129         10.60497945         12.04698014
      -2.4	          6.64754992          8.03289575          9.66100948          9.70023110          9.87295756         11.29833284
      -2.6	          5.93388784          7.24695851          8.83928028          8.97385606          9.12088146         10.50656469
      -2.8	          5.19101088          6.42580318          7.97776730          8.22570293          8.34662489          9.64743643
      -3.0	          4.41756832          5.56956470          7.08025192          7.45114207          7.54961024          8.72798161
      -3.2	          3.61148238          4.67457762          6.14421353          6.64722958          6.72585860          7.76184365
      -3.4	          2.77107927          3.74102604          5.17085650          5.81203999          5.87411302          6.75401705
      -3.6	          1.89428026          2.76754612          4.16024040          4.94297721          4.99149685          5.70572482
      -3.8	          0.97813860          1.75062464          3.11051543          4.03619650          4.07280810          4.61588523
      -4.0	          0.02016405          0.69053581          2.02435056          3.08886494          3.11566549          3.48603280
      -4.2	         -0.98328893         -0.41510540          0.90219751          2.09672312          2.11445617          2.31644535
      -4.4	         -2.03637214         -1.56814725         -0.25426436          1.05435089          1.05630636          1.11643822
      -4.6	         -3.14389479         -2.77054095         -1.44288448         -0.15770576         -0.03931346         -0.02310067
      -4.8	         -4.31063871         -4.02362055         -2.66076589         -1.44834662         -1.19115753         -1.18123262
      -5.0	         -5.54230617         -5.33059247         -3.90717462         -2.78286961         -2.40415605         -2.39773972
      -5.2	         -6.84315208         -6.69346538         -5.18154574         -4.16024445         -3.68072793         -3.67658142
      -5.4	         -8.21446838         -8.11271771         -6.48478110         -5.58005992         -5.02095123         -5.01826058
      -5.6	         -9.65719562         -9.59052574         -7.82173301         -7.04390880         -6.42587079         -6.42410180
      -5.8	        -11.16963889        -11.12733331         -9.19872905         -8.55293168         -7.89484186         -7.89354711
      -6.0	        -12.75199518        -12.72593267        -10.62492467        -10.11005743         -9.42929047         -9.42816435
      -6.2	        -14.40184034        -14.38619087        -12.10921283        -11.71705750        -11.02817528        -11.02707276
      -6.4	        -16.11786230        -16.10868270        -13.66070622        -13.37646760        -12.69130502        -12.69018390
      -6.6	        -17.89896296        -17.89369731        -15.28665300        -15.09080945        -14.41844644        -14.41730377
      -6.8	        -19.74431106        -19.74135558        -16.99105392        -16.86247721        -16.20937247        -16.20822375
      -7.0	        -21.65333567        -21.65170550        -18.77443380        -18.69361020        -18.06391876        -18.06277264
      -7.2	        -23.62565569        -23.62475010        -20.63489718        -20.58597065        -19.98195740        -19.98082829
      -7.4	        -25.66235009        -25.66141910        -22.57084351        -22.54147942        -21.96422452        -21.96351285
      -7.6	        -27.75887641        -27.75844979        -24.57542066        -24.55913845        -24.00773351        -24.00672955
      -7.8	        -29.92080589        -29.91996427        -26.65220256        -26.64236871        -26.11631965        -26.11549703
      -8.0	        -32.14364232        -32.14278812        -28.79495428        -28.78906211        -28.28685339        -28.28589369
      -8.2	        -34.42855732        -34.42771557        -31.00381368        -30.99977951        -30.52003239        -30.51898873
      -8.4	        -36.77401241        -36.77362744        -33.27468827        -33.27332890        -32.81433786        -32.81376379
      -8.6	        -39.18302986        -39.18268913        -35.61322718        -35.61201606        -35.17269306        -35.17220311
      -8.8	        -41.65387508        -41.65355693        -38.01581843        -38.01437807        -37.59341342        -37.59297572
      -9.0	        -44.18829580        -44.18735003        -40.48717964        -40.48291768        -40.07848863        -40.07669240
      -9.2	        -46.78277978        -46.78177297        -43.01751494        -43.01300474        -42.62397982        -42.62192706
      -9.4	        -49.43714388        -49.43676750        -45.60605483        -45.60250294        -45.22971233        -45.22889110
      -9.6	        -52.15489232        -52.15441533        -48.26253749        -48.25826475        -47.89948133        -47.89848348
      -9.8	        -54.93598382        -54.93471326        -50.98702023        -50.98226330        -50.63311512        -50.63012851
     -10.0	        -57.77496006        -57.77423681        -53.76413970        -53.75843759        -53.42492057        -53.42364033
