       0.0	         63.33622523         63.33627692         63.33641040         66.14989028         66.15019235         66.15067561
      -0.2	         62.33051801         62.33056430         62.33068718         65.11707929         65.11736645         65.11783724
      -0.4	         61.30880762         61.30884740         61.30896103         64.06759270         64.06786195         64.06831932
      -0.6	         60.27067829         60.27071231         60.27081680         63.00082359         63.00107633         63.00152069
      -0.8	         59.21569051         59.21571919         59.21581557         61.91630312         61.91654024         61.91697408
      -1.0	         58.14338709         58.14341137         58.14350073         60.81346847         60.81369265         60.81412094
      -1.2	         57.05367555         57.05369379         57.05377447         59.69217118         59.69237565         59.69278313
      -1.4	         55.94568345         55.94569724         55.94577158         58.55144416         58.55163412         58.55203299
      -1.6	         54.81924246         54.81925152         54.81931965         57.39104306         57.39121660         57.39160271
      -1.8	         53.67364946         53.67365555         53.67371866         56.21007465         56.21023824         56.21062184
      -2.0	         52.50879147         52.50879376         52.50885177         55.00846042         55.00860989         55.00898247
      -2.2	         51.32399837         51.32399941         51.32405227         53.78541276         53.78554921         53.78591480
      -2.4	         50.11884015         50.11884411         50.11889052         52.54038505         52.54050946         52.54086966
      -2.6	         48.89277309         48.89277936         48.89282076         51.27273140         51.27284603         51.27320681
      -2.8	         47.64561843         47.64562711         47.64566296         49.98217238         49.98227519         49.98262491
      -3.0	         46.37657746         46.37658789         46.37661972         48.66783159         48.66792511         48.66827098
      -3.2	         45.08512152         45.08513311         45.08516234         47.32906104         47.32914849         47.32949955
      -3.4	         43.77113030         43.77114289         43.77116924         45.96569441         45.96577387         45.96611806
      -3.6	         42.43372830         42.43374132         42.43376613         44.57674287         44.57681729         44.57716398
      -3.8	         41.07255052         41.07256354         41.07258751         43.16173652         43.16180751         43.16215747
      -4.0	         39.68717098         39.68718357         39.68720711         41.72017562         41.72024398         41.72059286
      -4.2	         38.27677463         38.27678634         38.27681091         40.25118756         40.25125625         40.25161746
      -4.4	         36.84114813         36.84115866         36.84118460         38.75433619         38.75440717         38.75477281
      -4.6	         35.37939513         35.37940411         35.37943318         37.22877926         37.22885562         37.22924131
      -4.8	         33.89145107         33.89145798         33.89149017         35.67432954         35.67441112         35.67480145
      -5.0	         32.37619181         32.37619640         32.37623399         34.08971818         34.08980956         34.09022197
      -5.2	         30.83327898         30.83328081         30.83332525         32.47455043         32.47465391         32.47508996
      -5.4	         29.26204875         29.26205015         29.26210190         30.82809634         30.82821401         30.82867737
      -5.6	         27.66176918         27.66177433         27.66183352         29.14950295         29.14963772         29.15013524
      -5.8	         26.03165347         26.03166332         26.03173242         27.43773488         27.43789337         27.43843320
      -6.0	         24.37100292         24.37102146         24.37109936         25.69090203         25.69110866         25.69167597
      -6.2	         22.67957923         22.67959344         22.67968827         23.91362529         23.91377871         23.91439842
      -6.4	         20.95503786         20.95505559         20.95516961         22.09752288         22.09768512         22.09836224
      -6.6	         19.19683568         19.19685722         19.19699324         20.24431922         20.24448843         20.24521924
      -6.8	         17.40230763         17.40238586         17.40254843         18.34793012         18.34833186         18.34915756
      -7.0	         15.57147890         15.57158668         15.57180126         16.41614335         16.41661819         16.41757641
      -7.2	         13.70154015         13.70168490         13.70196923         14.44362778         14.44417798         14.44528123
      -7.4	         11.78964539         11.78983944         11.79022123         12.42839665         12.42902990         12.43030111
      -7.6	          9.83363109          9.83372948          9.83419658         10.37312401         10.37342006         10.37472463
      -7.8	          7.82684601          7.82698330          7.82759887          8.26652097          8.26685226          8.26831619
      -8.0	          5.76299880          5.76349645          5.76452003          6.10641884          6.10742053          6.10945698
      -8.2	          3.64076334          3.64144045          3.64287540          3.90006554          3.90124469          3.90364835
      -8.4	          1.45355428          1.45443245          1.45635808          1.64147547          1.64283651          1.64559900
      -8.6	         -0.79799588         -0.79747434         -0.79566859         -0.66596081         -0.66535837         -0.66287708
      -8.8	         -3.12961876         -3.12830961         -3.12505073         -3.04222681         -3.04035750         -3.03677451
      -9.0	         -5.52728016         -5.52584869         -5.52172905         -5.47041579         -5.46821308         -5.46422850
      -9.2	         -7.98522121         -7.98429801         -7.98136168         -7.95009397         -7.94912369         -7.94556568
      -9.4	        -10.52935918        -10.52829159        -10.52166587        -10.50487847        -10.50206226        -10.49714614
      -9.6	        -13.13188778        -13.13130338        -13.12245605        -13.11353418        -13.11083388        -13.10469782
      -9.8	        -15.78238899        -15.78187069        -15.77732690        -15.77474278        -15.77184396        -15.76906171
     -10.0	        -18.51209526        -18.51195551        -18.50595632        -18.50535727        -18.50138631        -18.50001678
